State,Ag.District,County,Year,NPP_C,SD_NPP,yield_C,SD_yield,area_ha,area_sd
INDIANA,NORTHWEST,LAKE,2019,63213.82409,7500.269,22065.8184,1082.478594,16958.69882,578.6487115
INDIANA,NORTHWEST,LAKE,2020,260983.7847,23478.91255,109360.4141,3417.17932,39331.95433,825.8615899
INDIANA,NORTHWEST,NEWTON,2015,381756.461,33529.79573,159699.9224,4330.718245,74380.83579,523.0018014
INDIANA,NORTHWEST,NEWTON,2016,625199.1741,57622.9762,265261.37,7542.685875,74616.62346,516.1280566
INDIANA,NORTHWEST,NEWTON,2017,592719.8277,55371.24277,252094.815,7303.83108,73409.8134,492.9876815
INDIANA,NORTHWEST,NEWTON,2018,546305.3151,49166.09354,230229.1733,6362.046815,69472.84934,450.577703
INDIANA,NORTHWEST,NEWTON,2019,475802.8078,43853.55992,201702.4319,5781.08211,64746.55002,439.8628673
INDIANA,NORTHWEST,NEWTON,2020,548956.7016,50711.06814,232780.7585,6631.703479,68474.1042,475.9644588
INDIANA,NORTHWEST,OTHER (COMBINED) COUNTIES,2015,33219.52177,4653.165094,14975.00479,2211.602197,6455.318276,680.0570222
INDIANA,NORTHWEST,OTHER (COMBINED) COUNTIES,2016,48003.40066,5309.400318,19858.61824,2157.050681,7476.251119,592.5690616
INDIANA,NORTHWEST,OTHER (COMBINED) COUNTIES,2017,41858.60051,4747.61661,17470.80028,2011.775529,7426.849694,692.2559173
INDIANA,NORTHWEST,OTHER (COMBINED) COUNTIES,2018,414072.588,43630.04893,185521.0809,7561.493152,49086.76844,1125.108843
INDIANA,NORTHWEST,OTHER (COMBINED) COUNTIES,2019,862973.3175,82260.35605,367476.2775,12555.58425,123795.4335,537.25599
INDIANA,NORTHWEST,PORTER,2015,301849.573,26944.11784,125729.5801,5342.022012,48426.01292,798.3042728
INDIANA,NORTHWEST,PORTER,2016,338604.5463,31156.4785,141356.9105,6187.399653,48795.72208,796.7433019
INDIANA,NORTHWEST,PORTER,2017,342802.7691,31872.57421,144082.5579,6545.190532,48611.49006,829.6840417
INDIANA,NORTHWEST,PORTER,2018,344619.8945,30942.76571,144489.6033,6262.967406,47602.90549,801.3634648
INDIANA,NORTHWEST,PORTER,2019,284775.0483,26918.67608,119033.6595,5462.618345,41410.59826,685.6054905
INDIANA,NORTHWEST,PORTER,2020,303052.7413,29110.28276,127348.3308,5883.13028,44082.51047,723.5586249
INDIANA,NORTHWEST,PULASKI,2015,344636.1652,30300.50743,145209.8209,3478.175114,70209.2508,457.5977927
INDIANA,NORTHWEST,PULASKI,2016,453918.8617,40872.71865,191992.3012,4669.844601,69364.9674,428.9252664
INDIANA,NORTHWEST,PULASKI,2017,515109.1923,46151.00116,218313.5661,5286.638784,71424.08462,473.9603934
INDIANA,NORTHWEST,PULASKI,2018,495870.3215,44107.1681,208412.7179,5063.122682,72029.16876,425.6916799
INDIANA,NORTHWEST,PULASKI,2019,436237.63,40569.00758,186037.3671,4640.032138,66570.23998,417.0142236
INDIANA,NORTHWEST,PULASKI,2020,463279.0889,42219.87335,196240.7535,4811.185505,67296.5504,406.1585692
INDIANA,NORTHWEST,STARKE,2015,165142.0095,15695.57095,69078.46662,3062.955509,35632.36042,1096.303433
INDIANA,NORTHWEST,STARKE,2016,223413.2009,21571.20457,94408.6782,4188.680703,36856.2104,1219.796329
INDIANA,NORTHWEST,STARKE,2017,266782.4738,26688.13148,113536.9989,5027.872937,38263.92464,1275.910802
INDIANA,NORTHWEST,STARKE,2018,72111.32521,10700.79863,25898.84595,2547.8839,17493.44766,1235.247236
INDIANA,NORTHWEST,STARKE,2019,162626.41,19532.39992,72607.25942,3551.120431,20443.46904,449.3196075
INDIANA,NORTHWEST,STARKE,2020,228135.4548,22809.03254,97070.41461,4332.444468,35866.58216,1202.546135
INDIANA,NORTHWEST,WHITE,2015,576057.6021,53260.54253,241191.7776,10185.963,102152.0122,835.0113966
INDIANA,NORTHWEST,WHITE,2016,789631.753,75328.14443,332481.6476,14567.59273,100765.1418,800.2245567
INDIANA,NORTHWEST,WHITE,2017,771972.0724,72741.15889,325016.3136,14010.98914,102720.2429,829.1809153
INDIANA,NORTHWEST,WHITE,2018,788421.279,74071.72604,330580.9035,14289.24781,101087.5447,778.2096827
INDIANA,NORTHWEST,WHITE,2019,693902.5171,67476.10536,293423.7145,12986.06127,96912.74992,768.8270416
INDIANA,NORTHWEST,WHITE,2020,704852.9591,66950.90113,295845.8776,12738.99905,96377.41013,747.2766743
INDIANA,SOUTH CENTRAL,BROWN,2016,3792.186178,454.710137,1328.586468,52.10996823,971.2250889,8.761530835
INDIANA,SOUTH CENTRAL,BROWN,2017,6367.21434,780.3064672,2616.283379,313.5322391,1974.239433,203.6788803
INDIANA,SOUTH CENTRAL,CRAWFORD,2015,9369.993904,2395.187059,4755.820918,1185.988187,2633.95349,591.1646487
INDIANA,SOUTH CENTRAL,CRAWFORD,2016,15722.86103,4005.127123,7981.28251,1986.482195,2523.590914,556.2016547
INDIANA,SOUTH CENTRAL,CRAWFORD,2017,10573.80685,2516.416043,5366.650351,1243.373605,3191.228864,658.179762
INDIANA,SOUTH CENTRAL,CRAWFORD,2018,21175.02144,3062.08907,9137.089814,1403.047673,5664.027176,622.9416226
INDIANA,SOUTH CENTRAL,CRAWFORD,2019,20566.52742,1905.336847,8623.190998,328.0272667,3804.110215,33.87645587
INDIANA,SOUTH CENTRAL,CRAWFORD,2020,9597.47679,1181.439704,3362.255937,156.0590437,2419.846718,28.87642343
INDIANA,SOUTH CENTRAL,FLOYD,2015,15669.57481,1514.339369,6670.578837,379.6913971,2864.556914,67.44553016
INDIANA,SOUTH CENTRAL,FLOYD,2016,14331.80017,1932.371797,6893.603108,896.2290396,2517.997394,311.4538838
INDIANA,SOUTH CENTRAL,FLOYD,2017,9186.35188,1143.434269,3768.291887,455.8705677,2385.912825,198.326891
INDIANA,SOUTH CENTRAL,FLOYD,2018,4692.518013,945.2697418,2382.069537,467.2748636,1015.511218,177.4295911
INDIANA,SOUTH CENTRAL,FLOYD,2019,12539.47905,1259.056873,5260.321938,297.5730263,2387.703808,37.16425339
INDIANA,SOUTH CENTRAL,FLOYD,2020,14195.36907,1290.298838,5640.162705,259.2121367,2520.971315,32.20507413
INDIANA,SOUTH CENTRAL,HARRISON,2015,168148.4372,13982.93501,71467.04204,3717.522472,29010.4322,1258.849916
INDIANA,SOUTH CENTRAL,HARRISON,2016,153908.5484,12724.92583,64993.65108,3665.283455,28718.82961,1118.512408
INDIANA,SOUTH CENTRAL,HARRISON,2017,130596.1603,10818.82259,52533.06078,1706.564529,23298.63143,155.7844701
INDIANA,SOUTH CENTRAL,HARRISON,2018,153575.9242,12262.78316,63718.85551,2780.249179,27142.58492,947.9926076
INDIANA,SOUTH CENTRAL,HARRISON,2019,111588.1149,9457.832151,45441.33675,1563.224673,22624.44116,168.2699213
INDIANA,SOUTH CENTRAL,HARRISON,2020,147723.9109,12405.55506,59531.86974,1960.293235,23430.16694,145.6677016
INDIANA,SOUTH CENTRAL,JACKSON,2015,326931.1079,27073.36794,136324.8964,4637.213138,57815.22119,726.9840925
INDIANA,SOUTH CENTRAL,JACKSON,2016,335482.8102,27612.70088,138005.028,4460.306782,55361.68378,438.5087694
INDIANA,SOUTH CENTRAL,JACKSON,2017,336162.3901,27664.7396,138297.73,4520.653732,57382.64312,524.6781992
INDIANA,SOUTH CENTRAL,JACKSON,2018,335999.9967,28991.25499,139211.9894,4726.356479,54549.93607,466.8644643
INDIANA,SOUTH CENTRAL,JACKSON,2019,10161.01676,1607.170993,3278.892569,340.0916748,1781.531827,165.8957506
INDIANA,SOUTH CENTRAL,JACKSON,2020,363021.223,30676.74598,148151.9708,4908.603286,53864.70497,292.3349428
INDIANA,SOUTH CENTRAL,LAWRENCE,2015,139862.4255,12244.71653,60770.54779,4119.239685,25657.10769,1796.141934
INDIANA,SOUTH CENTRAL,LAWRENCE,2016,106172.7294,8532.312432,44056.55648,1527.510869,19546.85791,237.8347745
INDIANA,SOUTH CENTRAL,LAWRENCE,2017,130826.524,10595.78145,55385.41005,3015.933515,23914.85586,1069.028025
INDIANA,SOUTH CENTRAL,LAWRENCE,2018,136390.2893,11072.81139,57722.29606,2675.347566,22655.40471,1024.687715
INDIANA,SOUTH CENTRAL,LAWRENCE,2019,47968.33744,5617.792761,21415.21315,856.7475215,6758.65929,61.14575049
INDIANA,SOUTH CENTRAL,LAWRENCE,2020,122329.9167,10705.24028,50648.8799,1550.733288,18291.82538,89.74642441
INDIANA,SOUTH CENTRAL,MONROE,2015,47536.93393,4379.780408,21025.15572,1724.949925,9306.908955,720.6735621
INDIANA,SOUTH CENTRAL,MONROE,2016,55860.56169,5961.792324,25107.02133,2615.843507,9302.388355,740.0086021
INDIANA,SOUTH CENTRAL,MONROE,2017,45125.64704,4050.745325,19956.50074,1594.057867,9255.558742,691.5530601
INDIANA,SOUTH CENTRAL,MONROE,2018,43950.31392,4164.311413,19327.20933,1557.641825,8249.002934,660.4648385
INDIANA,SOUTH CENTRAL,MONROE,2019,13865.97408,1636.939367,6190.857302,274.0080862,1902.195868,20.86268754
INDIANA,SOUTH CENTRAL,MONROE,2020,30083.26479,2661.438548,12431.65746,437.9286282,4970.034816,32.98363324
INDIANA,SOUTH CENTRAL,ORANGE,2015,150793.6072,12455.85311,64260.89481,2099.771459,22335.09642,595.844232
INDIANA,SOUTH CENTRAL,ORANGE,2016,156772.0068,13016.13777,67860.70516,3065.90467,23972.21866,844.9533378
INDIANA,SOUTH CENTRAL,ORANGE,2017,149084.8134,12580.39378,61870.98659,1680.67352,20312.83679,292.2017404
INDIANA,SOUTH CENTRAL,ORANGE,2018,150339.2784,12903.06564,64020.0564,2043.446748,20553.01602,553.3030777
INDIANA,SOUTH CENTRAL,ORANGE,2019,105270.0947,8934.595158,43204.52266,1146.56203,17160.73209,196.2396255
INDIANA,SOUTH CENTRAL,ORANGE,2020,154459.4549,13965.19922,65097.90025,1809.051874,18575.59997,186.9753362
INDIANA,SOUTH CENTRAL,OTHER (COMBINED) COUNTIES,2015,132264.1953,10337.32492,57446.44316,3245.748162,23910.68482,1054.539744
INDIANA,SOUTH CENTRAL,OTHER (COMBINED) COUNTIES,2016,147875.3464,11722.01842,62694.84467,4548.343234,27879.08561,1423.206886
INDIANA,SOUTH CENTRAL,OTHER (COMBINED) COUNTIES,2017,118897.1808,10636.11785,52702.26828,4502.249819,24217.49998,1879.401481
INDIANA,SOUTH CENTRAL,OTHER (COMBINED) COUNTIES,2018,137587.4358,11790.6779,62051.85416,4368.685972,22379.28035,1546.473132
INDIANA,SOUTH CENTRAL,OTHER (COMBINED) COUNTIES,2019,281652.2642,23034.33408,113235.5955,3023.336997,60173.03652,213.2732014
INDIANA,SOUTH CENTRAL,PERRY,2015,25080.37294,6548.966584,12729.35443,3246.258289,5844.789449,1278.501383
INDIANA,SOUTH CENTRAL,PERRY,2016,24299.61732,6196.135272,12332.2244,3059.922567,4470.402905,973.9440353
INDIANA,SOUTH CENTRAL,PERRY,2017,60853.38693,7168.995467,28300.1981,2750.629767,8674.256875,971.5745395
INDIANA,SOUTH CENTRAL,PERRY,2018,23168.87338,2903.01865,8269.174655,535.8782866,6718.385565,63.06143523
INDIANA,SOUTH CENTRAL,PERRY,2019,16069.01743,2054.995108,5616.914883,370.3709203,4492.120229,32.68024835
INDIANA,SOUTH CENTRAL,PERRY,2020,70004.02199,6497.239898,28765.65177,1364.329796,10643.98417,66.63730669
INDIANA,SOUTH CENTRAL,WASHINGTON,2015,263335.1949,23289.05651,112609.6764,5817.031217,45005.70377,1337.168363
INDIANA,SOUTH CENTRAL,WASHINGTON,2016,270124.9959,22070.84528,114933.9584,5931.245798,45844.66311,1251.240995
INDIANA,SOUTH CENTRAL,WASHINGTON,2017,254302.6656,21344.9431,106434.6276,4853.645687,43469.87015,1207.551914
INDIANA,SOUTH CENTRAL,WASHINGTON,2018,264559.103,21946.5172,109707.7008,4801.772544,44964.01522,1192.979955
INDIANA,SOUTH CENTRAL,WASHINGTON,2019,192317.5773,17705.44103,79717.37357,3525.422974,36746.59149,234.3713148
INDIANA,SOUTH CENTRAL,WASHINGTON,2020,240168.0356,20776.08413,97273.98513,3827.000904,38970.58413,231.759771
INDIANA,SOUTHEAST,CLARK,2015,107419.3679,8562.366402,43836.32268,1316.822065,20991.27247,228.4238046
INDIANA,SOUTHEAST,CLARK,2016,112181.9278,8857.896857,47204.77,2421.071077,22472.13422,649.2993727
INDIANA,SOUTHEAST,CLARK,2017,124490.2516,9091.443002,50647.2553,1704.866698,24705.51421,569.8277488
INDIANA,SOUTHEAST,CLARK,2018,127082.4242,9731.856247,51648.50162,1674.66243,23231.19359,506.8817705
INDIANA,SOUTHEAST,CLARK,2019,85276.54166,6794.002191,34241.96796,866.7353417,18535.93155,117.7240946
INDIANA,SOUTHEAST,CLARK,2020,101292.884,8519.874917,39925.04623,1077.271938,18534.66749,93.06391632
INDIANA,SOUTHEAST,DEARBORN,2015,57742.97466,5060.609861,25209.77154,1854.176504,11870.93544,856.0244178
INDIANA,SOUTHEAST,DEARBORN,2016,35042.09964,4429.202376,16520.52675,1860.505924,5175.561373,623.6320024
INDIANA,SOUTHEAST,DEARBORN,2017,51985.48661,4391.948487,22106.78749,1427.921638,11416.80721,851.4529264
INDIANA,SOUTHEAST,DEARBORN,2018,57720.03399,5025.645192,24499.45583,1741.821766,11247.21054,803.5742253
INDIANA,SOUTHEAST,DEARBORN,2019,24716.51315,2039.820074,10026.9432,310.4565277,6190.959085,39.90977975
INDIANA,SOUTHEAST,DEARBORN,2020,42653.07324,3620.998553,17180.75883,532.4091239,7571.691882,46.39385279
INDIANA,SOUTHEAST,FRANKLIN,2015,216907.0738,18683.34574,90183.19432,2371.828214,31101.16631,214.7330235
INDIANA,SOUTHEAST,FRANKLIN,2016,222560.835,18211.94415,92654.65611,2479.660593,33370.61866,413.5430806
INDIANA,SOUTHEAST,FRANKLIN,2017,208007.6497,17636.13145,85908.07716,2233.282616,31545.26749,206.0021968
INDIANA,SOUTHEAST,FRANKLIN,2018,218659.9613,18490.88294,90231.08559,2298.960717,30958.48727,206.4569764
INDIANA,SOUTHEAST,FRANKLIN,2019,166322.117,14272.18776,69108.38771,1824.840399,29908.68938,201.990598
INDIANA,SOUTHEAST,FRANKLIN,2020,212109.1657,17892.15614,87610.61894,2246.360066,30917.3519,208.9392058
INDIANA,SOUTHEAST,JEFFERSON,2015,126856.0491,10558.37646,52512.37047,2650.278237,28041.54522,720.4870088
INDIANA,SOUTHEAST,JEFFERSON,2016,113873.8959,9575.579775,46671.89667,2499.880726,24435.03265,547.3214251
INDIANA,SOUTHEAST,JEFFERSON,2017,120336.7661,10379.43139,49194.70524,2433.836539,24571.21196,588.7670065
INDIANA,SOUTHEAST,JEFFERSON,2018,117014.5628,10889.04043,45181.34248,1990.313004,24484.40458,113.4362763
INDIANA,SOUTHEAST,JEFFERSON,2019,90323.15655,8442.109601,37130.23342,1869.348075,21610.83732,123.1214248
INDIANA,SOUTHEAST,JEFFERSON,2020,111760.1556,10117.95312,43872.79568,1947.386059,22744.2208,107.3131193
INDIANA,SOUTHEAST,JENNINGS,2015,222130.5399,18097.38231,91277.69718,2659.776109,37434.3465,266.7521132
INDIANA,SOUTHEAST,JENNINGS,2016,216489.805,16875.31147,87515.11006,2606.10397,38162.93323,282.6176875
INDIANA,SOUTHEAST,JENNINGS,2017,208682.4955,16789.59065,83826.43363,2417.153349,36870.65652,246.4486237
INDIANA,SOUTHEAST,JENNINGS,2018,229730.2453,18460.52488,93358.39087,2734.259263,38650.39939,394.5081091
INDIANA,SOUTHEAST,JENNINGS,2019,118371.1908,9965.894839,46972.94049,1361.538085,25494.38247,118.8669152
INDIANA,SOUTHEAST,JENNINGS,2020,213123.7063,17294.51374,85195.8978,2426.85141,35451.84523,204.2708118
INDIANA,SOUTHEAST,OHIO,2015,19668.0721,1770.849257,8675.333087,667.3354264,3919.204121,304.1942691
INDIANA,SOUTHEAST,OHIO,2016,20721.2116,2017.999944,8926.895302,780.8280121,3964.204406,301.8189005
INDIANA,SOUTHEAST,OHIO,2017,21291.42542,1903.773796,9064.629939,687.9207665,4250.50815,328.1363506
INDIANA,SOUTHEAST,OHIO,2018,20834.96,1985.191617,9105.319119,749.574403,3682.625981,276.8469595
INDIANA,SOUTHEAST,OHIO,2019,11046.31953,1130.243568,4705.407427,239.9948693,2185.12255,66.57843821
INDIANA,SOUTHEAST,OHIO,2020,12702.21035,1076.112493,4999.830146,204.6819971,2443.820399,63.47723819
INDIANA,SOUTHEAST,OTHER (COMBINED) COUNTIES,2015,60558.40068,8543.513338,27513.83189,4089.818504,12097.53999,1574.632631
INDIANA,SOUTHEAST,OTHER (COMBINED) COUNTIES,2016,118850.9969,11155.78085,48764.8985,4480.962774,25473.32199,1230.455064
INDIANA,SOUTHEAST,OTHER (COMBINED) COUNTIES,2017,38821.41583,6176.679189,18605.9263,3036.296502,9079.730767,1191.444857
INDIANA,SOUTHEAST,OTHER (COMBINED) COUNTIES,2018,58018.03157,8601.708806,27347.78166,4190.72955,11929.84976,1502.957173
INDIANA,SOUTHEAST,OTHER (COMBINED) COUNTIES,2019,125009.3331,11399.88246,52628.13695,1735.496254,24807.75633,114.5206494
INDIANA,SOUTHEAST,RIPLEY,2015,255568.0371,21250.17327,106380.8196,3260.261169,45764.31204,630.6699182
INDIANA,SOUTHEAST,RIPLEY,2016,243045.4723,19774.84397,98236.64286,2711.355331,42908.45281,289.8736885
INDIANA,SOUTHEAST,RIPLEY,2017,286216.6936,22890.38886,116979.5536,3284.223155,45480.59183,535.2647584
INDIANA,SOUTHEAST,RIPLEY,2018,269843.5053,21885.765,110398.8757,3204.465702,44883.47844,474.6991975
INDIANA,SOUTHEAST,RIPLEY,2019,72080.99285,8166.119306,25141.67544,889.5008005,22176.12368,187.6981427
INDIANA,SOUTHEAST,RIPLEY,2020,238130.7988,19285.00527,95332.357,2590.377209,40750.67939,278.6196861
INDIANA,SOUTHEAST,SCOTT,2015,79866.08819,6419.015739,33326.89451,1270.23099,15623.74063,414.3817899
INDIANA,SOUTHEAST,SCOTT,2016,31906.20408,3773.798599,14245.5317,641.4608383,4128.469363,69.4415569
INDIANA,SOUTHEAST,SCOTT,2017,85547.67164,7060.441282,35440.56837,1297.811917,15179.91803,351.924879
INDIANA,SOUTHEAST,SCOTT,2018,83732.66259,6826.494625,34398.20149,1222.089131,14967.86473,309.8287855
INDIANA,SOUTHEAST,SWITZERLAND,2015,45912.93979,3729.071463,19741.16165,1229.492611,9255.383694,602.7146188
INDIANA,SOUTHEAST,SWITZERLAND,2016,50554.17914,4509.585604,22211.68642,1782.677424,8780.494954,508.8721261
INDIANA,SOUTHEAST,SWITZERLAND,2017,47896.82019,3838.342008,20623.26385,1252.308097,9369.257569,517.3545479
INDIANA,SOUTHEAST,SWITZERLAND,2018,46259.98716,3796.357646,20010.20798,1149.237683,8544.929987,433.8079187
INDIANA,SOUTHEAST,SWITZERLAND,2019,13859.88989,1657.750071,6187.752643,290.6509319,2064.18958,31.08889907
INDIANA,SOUTHEAST,SWITZERLAND,2020,36796.25585,3079.081902,14815.28216,484.525208,6021.857131,54.28508457
INDIANA,SOUTHWEST,DAVIESS,2015,426350.8713,39189.71801,180996.4884,4893.31145,58520.24874,312.9205873
INDIANA,SOUTHWEST,DAVIESS,2016,437216.9133,39185.38323,184883.6721,4948.736533,61122.96133,343.1761371
INDIANA,SOUTHWEST,DAVIESS,2017,480739.0886,42881.45074,203995.8594,5511.02792,62559.31255,649.5622615
INDIANA,SOUTHWEST,DAVIESS,2018,449039.9073,41388.46163,190303.4503,5160.6133,57951.36033,290.5593439
INDIANA,SOUTHWEST,DAVIESS,2019,373206.7035,33943.49739,157729.9999,4243.900013,53376.4155,293.2535569
INDIANA,SOUTHWEST,DAVIESS,2020,451236.7528,41168.24107,190822.2902,5107.494356,56943.4745,288.5858702
INDIANA,SOUTHWEST,DUBOIS,2015,321230.6931,27129.71015,137716.8942,5322.982089,49645.92378,1660.619553
INDIANA,SOUTHWEST,DUBOIS,2016,305567.3456,24777.41284,130742.9398,6592.898613,50574.01768,1671.250528
INDIANA,SOUTHWEST,DUBOIS,2017,341735.8455,29582.67009,142521.2409,3991.078862,43506.25529,266.475543
INDIANA,SOUTHWEST,DUBOIS,2018,322154.1672,25853.79475,135354.6614,4620.630105,48203.23011,1347.727362
INDIANA,SOUTHWEST,DUBOIS,2019,257622.8632,22372.36081,107225.8302,3010.99826,39302.40534,283.9475839
INDIANA,SOUTHWEST,DUBOIS,2020,311937.3868,26824.80515,129666.0562,3661.565271,42487.15014,280.7309329
INDIANA,SOUTHWEST,GIBSON,2015,576898.6145,48813.10337,239663.4938,7013.221688,82417.52876,810.7514707
INDIANA,SOUTHWEST,GIBSON,2016,553242.9836,44761.79574,226609.9835,6341.798578,84760.33128,785.2694748
INDIANA,SOUTHWEST,GIBSON,2017,619443.3564,50969.34977,254082.5932,7106.753844,85199.48791,783.3197481
INDIANA,SOUTHWEST,GIBSON,2018,594793.6888,48959.45574,244826.2902,6801.203429,85760.27176,823.7698246
INDIANA,SOUTHWEST,GIBSON,2019,485196.8502,40734.77227,199833.9532,5745.014039,71059.4741,627.5000496
INDIANA,SOUTHWEST,GIBSON,2020,638364.0507,53991.18699,263649.0562,7497.988293,83639.53462,683.137722
INDIANA,SOUTHWEST,GREENE,2015,75571.50963,8937.015579,26437.99557,1044.080623,20458.73067,104.2039162
INDIANA,SOUTHWEST,GREENE,2016,232849.0818,19935.58581,96118.14817,2963.005929,39156.46493,268.6786159
INDIANA,SOUTHWEST,GREENE,2017,261032.5005,22285.37552,111163.2185,4315.648624,45707.46882,1448.671538
INDIANA,SOUTHWEST,GREENE,2018,291209.7454,24304.91101,123207.6869,4763.371221,45404.61179,1231.179122
INDIANA,SOUTHWEST,GREENE,2019,114487.6211,13310.4383,50971.40774,2095.063828,15785.21197,205.3189621
INDIANA,SOUTHWEST,GREENE,2020,275973.9659,24633.88469,115087.4972,3712.586778,39700.53043,270.2349772
INDIANA,SOUTHWEST,KNOX,2015,584739.4689,49780.80107,242582.8443,6188.228379,94865.15159,639.5917888
INDIANA,SOUTHWEST,KNOX,2016,654972.7904,57014.52892,274303.1942,7112.84343,95706.45213,616.3057021
INDIANA,SOUTHWEST,KNOX,2017,676226.6422,57078.23813,280612.678,7008.432535,96929.16861,634.7089152
INDIANA,SOUTHWEST,KNOX,2018,640638.8944,53573.47988,264613.0145,6560.317878,97044.20489,644.340388
INDIANA,SOUTHWEST,KNOX,2019,22179.31037,3332.532091,7158.015005,664.9091381,4331.190612,322.0890478
INDIANA,SOUTHWEST,KNOX,2020,695653.068,58548.58146,287412.2877,7157.627341,95104.31761,625.9785835
INDIANA,SOUTHWEST,MARTIN,2015,53634.49554,6041.281773,23845.4735,973.5097907,6836.391214,179.0333388
INDIANA,SOUTHWEST,MARTIN,2016,83287.96112,7200.387613,35606.95976,1521.704606,13160.75911,520.2237704
INDIANA,SOUTHWEST,MARTIN,2017,5667.081214,1457.924105,2876.221322,721.969108,1456.759514,321.2077483
INDIANA,SOUTHWEST,MARTIN,2018,76479.39944,8469.835243,34511.55509,1517.025024,8614.731127,386.7674794
INDIANA,SOUTHWEST,MARTIN,2019,19276.04141,2641.368201,6752.903698,513.2316721,5823.904076,360.0200936
INDIANA,SOUTHWEST,MARTIN,2020,102423.6569,9640.532798,43223.19538,1577.568247,13152.90444,411.1273206
INDIANA,SOUTHWEST,OTHER (COMBINED) COUNTIES,2015,440587.2119,36006.49101,190180.9581,8118.220028,71175.10829,2835.667523
INDIANA,SOUTHWEST,OTHER (COMBINED) COUNTIES,2016,93522.31403,13464.56618,39477.02779,6150.614766,17674.36929,1994.700913
INDIANA,SOUTHWEST,OTHER (COMBINED) COUNTIES,2017,341098.9158,26969.57233,146155.0104,6533.301773,54529.69507,2046.027997
INDIANA,SOUTHWEST,OTHER (COMBINED) COUNTIES,2018,490751.7253,40090.20957,206081.374,6472.926329,72565.34037,951.6405229
INDIANA,SOUTHWEST,OTHER (COMBINED) COUNTIES,2019,739229.9213,65091.37093,307352.5685,9528.032451,116061.603,455.2479689
INDIANA,SOUTHWEST,PIKE,2015,7694.372425,1033.828803,3336.362754,467.353613,1829.968121,198.5582396
